name,price,url,characteristics
Краска для фасадов особопрочная DALI база С матовая - 2.5 л,1444.0,https://order-nn.ru/kmo/catalog/9473/406216,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'да', 'Колеровка': 'автоматическая', 'Тип поверхности': 'минеральные поверхности', 'Срок службы,': '10 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'база С', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '2', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '12', 'Время высыхания между слоями (ч)': '1', 'Фасовка (л)': '2.5', 'Базис': 'C'}"
Краска для фасадов Лакра латексная Белая матовая - 6.5 кг,1370.0,https://order-nn.ru/kmo/catalog/9473/331064,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены внутри помещения\xa0/\xa0стены снаружи помещения\xa0/\xa0для влажных помещений', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Лакра', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '1-2', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '6.5-7 м2/кг', 'Время высыхания между слоями (ч)': '1', 'Фасовка, (кг)': '6.5'}"
Эмаль для крыш МetalKID по оцинковке металлочерепице Вишневая RAL3005 2 кг,1199.0,https://order-nn.ru/kmo/catalog/9465/407375,"{'Область применения': 'для кровли', 'Степень блеска поверхности': 'полуглянцевая', 'Тип поверхности': 'сталь\xa0/\xa0минеральные поверхности', 'Колеровка': 'готовый цвет', 'Срок службы,': '4 года', 'Состав,': 'модифицированная алкидная смола', 'Бренд': 'MetalKID', 'Страна производителя': 'РОССИЯ', 'Цвет': 'RAL 3005 винно-красный', 'Разбавитель (растворитель)': 'сольвент\xa0/\xa0ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0окунание\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '8', 'Расход (1 слой), (г/кв.м)': '90-130', 'Температура применения, (град. C)': 'не ниже +5', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '8', 'Фасовка, (кг)': '2'}"
Эмаль для крыш МetalKID по оцинковке металлочерепице Зеленых мох RAL6005 2 кг,1199.0,https://order-nn.ru/kmo/catalog/9465/407372,"{'Область применения': 'для кровли', 'Степень блеска поверхности': 'полуглянцевая', 'Тип поверхности': 'сталь\xa0/\xa0минеральные поверхности', 'Колеровка': 'готовый цвет', 'Срок службы,': '4 года', 'Состав,': 'модифицированная алкидная смола', 'Бренд': 'MetalKID', 'Страна производителя': 'РОССИЯ', 'Цвет': 'RAL 6005 зеленый мох', 'Разбавитель (растворитель)': 'сольвент\xa0/\xa0ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0окунание\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '8', 'Расход (1 слой), (г/кв.м)': '90-130', 'Температура применения, (град. C)': 'не ниже +5', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '8', 'Фасовка, (кг)': '2'}"
Краска фасадная Tikkurila Facade Silicon база С глубокоматовая - 0.9 л,1070.0,https://order-nn.ru/kmo/catalog/9473/478343,"{'Степень блеска поверхности': 'глубокоматовая', 'Область применения': 'стены снаружи помещения', 'Защита от плесени, грибка': 'да', 'Колеровка': 'автоматическая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность', 'Срок службы,': '12 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Tikkurila', 'Страна производителя': 'ФИНЛЯНДИЯ', 'Цвет': 'бесцветный (под колеровку)', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '6-8 кв.м/л по ровной невпитывающей поверхности; 4-6 кв.м/л по неровной впитывающей поверхности', 'Время высыхания между слоями (ч)': '12-24', 'Фасовка (л)': '0.9', 'Базис': 'C'}"
Краска Symphony Forester фасадная по дереву база C бесцветная (0.9л),1020.0,https://order-nn.ru/kmo/catalog/9473/528428,"{'Степень блеска поверхности': 'полуматовая', 'Область применения': 'стены снаружи помещения\xa0/\xa0бревенчатые стены', 'Защита от плесени, грибка': 'да', 'Колеровка': 'да', 'Тип поверхности': 'дерево\xa0/\xa0пиленная\xa0/\xa0строганная', 'Срок службы,': '10 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Symphony', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '2', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '8-12', 'Время высыхания между слоями (ч)': '1-2', 'Фасовка (л)': '0.9', 'Базис': 'C'}"
Фасадная краска SYMPHONY EURO-Balance Facade Aqua силоксан LAP 10325 0.9 л,840.0,https://order-nn.ru/kmo/catalog/9473/505502,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'да', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Symphony', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Артикул': '10325', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '4', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '6 – 10', 'Время высыхания между слоями (ч)': '0.5', 'Фасовка (л)': '0.9'}"
Фасадная краска SYMPHONY EURO-Balance Facade Aqua силоксан LC 10328 0.9 л,740.0,https://order-nn.ru/kmo/catalog/9473/505505,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'да', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Symphony', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Артикул': '10328', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '4', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '6 – 10', 'Время высыхания между слоями (ч)': '0.5', 'Фасовка (л)': '0.9'}"
Эмаль для крыш МetalKID по оцинковке металлочерепице Мышино серая RAL7005 5 кг,,https://order-nn.ru/kmo/catalog/9465/407379,"{'Область применения': 'для кровли', 'Степень блеска поверхности': 'полуглянцевая', 'Тип поверхности': 'сталь\xa0/\xa0минеральные поверхности', 'Колеровка': 'готовый цвет', 'Срок службы,': '4 года', 'Состав,': 'модифицированная алкидная смола', 'Бренд': 'MetalKID', 'Страна производителя': 'РОССИЯ', 'Цвет': 'RAL 7005 мышино-серый', 'Разбавитель (растворитель)': 'сольвент\xa0/\xa0ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0окунание\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '8', 'Расход (1 слой), (г/кв.м)': '90-130', 'Температура применения, (град. C)': 'не ниже +5', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '8', 'Фасовка, (кг)': '5'}"
Краска фасадная Dulux Trade Гладкая База BС матовая - 4.5 л,4520.0,https://order-nn.ru/kmo/catalog/9473/406152,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены снаружи помещения', 'Защита от плесени, грибка': 'да', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0камень', 'Срок службы,': '25 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Dulux', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '4', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '16', 'Время высыхания между слоями (ч)': '2', 'Фасовка (л)': '4.5', 'Базис': 'BC'}"
Краска фасадная Dulux Trade Гладкая Белая матовая - 5 л,4520.0,https://order-nn.ru/kmo/catalog/9473/335545,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены снаружи помещения', 'Защита от плесени, грибка': 'да', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0камень', 'Срок службы,': '25 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Dulux', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '4', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '16', 'Время высыхания между слоями (ч)': '2', 'Фасовка (л)': '5', 'Базис': 'BW'}"
Краска для фасадов Dali укрывистая цвет белый (96%) - 9 л,3518.0,https://order-nn.ru/kmo/catalog/9473/484950,"{'Степень блеска поверхности': 'глубокоматовая', 'Область применения': 'стены\xa0/\xa0потолки', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'ручная\xa0/\xa0готовый цвет', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0гипс\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность', 'Срок службы,': '5 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '2', 'Сертификаты': 'пожарной безопасности', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '12', 'Время высыхания между слоями (ч)': '1', 'Фасовка (л)': '9'}"
"Краска резиновая Dali для кровли, цоколя, фасада черная 20737 (12кг)",3479.0,https://order-nn.ru/kmo/catalog/9461/515814,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'черный', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '12'}"
Краска резиновая Dali для кровли цоколя фасада красно-коричневый 12 кг,3479.0,https://order-nn.ru/kmo/catalog/9461/470691,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'красно-коричневый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '12'}"
Краска резиновая Dali для кровли цоколя фасада зеленый 12 кг,3479.0,https://order-nn.ru/kmo/catalog/9461/470690,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'зеленый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '12'}"
Краска резиновая Dali для кровли цоколя фасада терракот 12 кг,3479.0,https://order-nn.ru/kmo/catalog/9461/470688,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'терракот', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '12'}"
Краска резиновая Dali для кровли цоколя фасада (База С) бесцветная 12 кг,3479.0,https://order-nn.ru/kmo/catalog/9461/463745,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'ручная\xa0/\xa0автоматическая', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный, прозрачный', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Базис': 'C', 'Фасовка, (кг)': '12'}"
Краска фасадная суперстойкая акриловая белоснежная Лакра,2860.0,https://order-nn.ru/kmo/catalog/9473/535765,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены и пол снаружи помещения', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'ручная', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0минеральные поверхности', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Лакра', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белоснежный', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '2', 'Сертификаты': 'для детских и лечебных учреждений', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '130-150г/кв.м.', 'Время высыхания между слоями (ч)': '1', 'Базис': 'A', 'Фасовка, (кг)': '14'}"
Краска резиновая Dali для кровли цоколя фасада коричневый 6 кг,2140.0,https://order-nn.ru/kmo/catalog/9461/470686,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'коричневый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '6'}"
Краска для плит OSB NEOMID для внутренних и наружных работ 7 кг,2099.0,https://order-nn.ru/kmo/catalog/9477/477328,"{'Степень блеска поверхности': 'полуматовая', 'Область применения': 'для изделий из древесины\xa0/\xa0для ДВП\xa0/\xa0для ДСП', 'Защита от плесени, грибка': 'да', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0гипс\xa0/\xa0дерево\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0пенополистерол\xa0/\xa0OSB / ОСБ\xa0/\xa0SIP', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'NEOMID', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Способ нанесения': 'кисть\xa0/\xa0валик', 'Время полного высыхания (ч)': '24', 'Расход (1 слой), (г/кв.м)': '150-200', 'Рекомендованное количество слоев покрытия': '1-2', 'Время высыхания между слоями (ч)': '24', 'Фасовка, (кг)': '7'}"
Фасадная краска Marshall Akrikor силикон-акриловая матовая (База BW) белая 2.5 л,1520.0,https://order-nn.ru/kmo/catalog/9473/504299,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'да', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'минеральные поверхности', 'Срок службы,': '15 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Marshall', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый\xa0/\xa0силиконовый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '4', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '10', 'Время высыхания между слоями (ч)': '2', 'Фасовка (л)': '2.5', 'Базис': 'BW'}"
Фасадная краска Marshall Akrikor силикон-акриловая матовая (База BC) бесцветная 2.5 л,1520.0,https://order-nn.ru/kmo/catalog/9473/504297,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'да', 'Колеровка': 'автоматическая', 'Тип поверхности': 'минеральные поверхности', 'Срок службы,': '15 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Marshall', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный', 'Состав,': 'акриловый\xa0/\xa0силиконовый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '4', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '10', 'Время высыхания между слоями (ч)': '2', 'Фасовка (л)': '2.5', 'Базис': 'BC'}"
Краска-грунт по OSB DALI армированная (База А) 3 кг ,1490.0,https://order-nn.ru/kmo/catalog/9473/495561,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'для стен\xa0/\xa0потолки', 'Защита от плесени, грибка': 'да', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0ГКЛ', 'Срок службы,': '5 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Рекомендованное количество слоев покрытия': '2-3', 'Расход (1 слой), (кв.м/л)': '1кг до 10м2', 'Время высыхания между слоями (ч)': '1-2', 'Базис': 'A', 'Фасовка, (кг)': '3'}"
Краска резиновая Dali для кровли цоколя фасада коричневый 3 кг,1449.0,https://order-nn.ru/kmo/catalog/9461/470681,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'коричневый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '3'}"
Краска резиновая Dali для кровли цоколя фасада серый 3 кг,1449.0,https://order-nn.ru/kmo/catalog/9461/470679,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'серый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '3'}"
Краска резиновая Dali для кровли цоколя фасада (База А) белый 3 кг,1449.0,https://order-nn.ru/kmo/catalog/9461/449484,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Базис': 'A', 'Фасовка, (кг)': '3'}"
Краска для фасадов особопрочная DALI белая матовая - 2.5 л,1444.0,https://order-nn.ru/kmo/catalog/9473/338974,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'да', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'минеральные поверхности', 'Срок службы,': '10 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '2', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '12', 'Время высыхания между слоями (ч)': '1', 'Фасовка (л)': '2.5', 'Базис': 'A'}"
Краска резиновая Dali для кровли цоколя фасада красно-коричневый 3 кг,1385.0,https://order-nn.ru/kmo/catalog/9461/470682,"{'Степень блеска поверхности': 'глубокоматовая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0дерево\xa0/\xa0ДВП\xa0/\xa0ДСП\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0металл\xa0/\xa0ГКЛ', 'Колеровка': 'готовый цвет', 'Состав,': 'акриловый', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'красно-коричневый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Время высыхания на отлип, (ч)': '0.25', 'Расход (1 слой), (г/кв.м)': '100', 'Температура применения, (град. C)': 'от +10', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания первого слоя (ч)': '1', 'Фасовка, (кг)': '3'}"
